Julia for Data Science;Zacharias Voulgaris PhD;2016
Integrating Hadoop;Jake Dolezal, William McKnight;2016
The Everything Art Handbook;Walter Foster Creative Team;2016
Service Worker Development Cookbook;Sean Amarasinghe;2016
Object-Oriented Data Structures Using Java, 4th Edition;Dale;2016
Essential MATLAB for Engineers and Scientists, 6th Edition;Daniel T. Valentine, Brian Hahn;2016
Advanced Engineering Mathematics, 6th Edition;Zill;2016
Audio Production and Critical Listening, 2nd Edition;Jason Corey;2016
Introduction to the Music Industry, 2nd Edition;Catherine Fitterman Radbill;2016
My Facebook® for Seniors, Third Edition;Michael Miller;2016
Entrepreneurship in the Gulf Cooperation Council;Alexandrina Maria Pauceanu;2016
Tableau: Creating Interactive Data Visualizations;Matt Floyd, Ashley Ohmann, Ashutosh Nandeshwar, Jen Stirrup;2016
Analyzing the Strategic Role of Social Networking in Firm Growth and Productivity;George Saridakis, Ronald Tuninga, Vladlena Benson;2016
Django: Web Development with Python;Arun Ravindran, Aidas Bendoraitis, Samuel Dauzon;2016
Implementing Domain-Specific Languages with Xtext and Xtend - Second Edition;Lorenzo Bettini;2016
Xamarin: Cross-Platform Mobile Application Development;Can Bilgin, George Taskos, Jonathan Peppers;2016
Learning Splunk Web Framework;Vincent Sesto;2016
Mastering Predictive Analytics with Python;Joseph Babcock;2016
Learning Nagios - Third Edition;Piotr Beltowski, Wojciech Kocjan;2016
Hadoop: Data Processing and Modelling;Sandeep Karanth, Tanmay Deshpande, Garry Turkington;2016
JavaScript : Object-Oriented Programming;Kumar Chetan Sharma et al;2016
OpenStack Essentials - Second Edition;Dan Radez;2016
IoT: Building Arduino-Based Projects;Drew Van Duren, Brian Russell, Pradeeka Seneviratne, Peter Waher;2016
Go: Building Web Applications;Mat Ryer, Nathan Kozyra;2016
Visualforce Development Cookbook - Second Edition;Keir Bowden;2016
Modernizing Legacy Applications in PHP;Paul M. Jones;2016
Shell Programming in Unix, Linux and OS X, Fourth Edition;Patrick Wood, Stephen G. Kochan;2016
Unreal Engine: Game Development from A to Z;Nitish Misra, John P. Doran, Joanna Lee;2016
Mastering JBoss Enterprise Application Platform 7;Luigi Fugaro, Francesco Marchioni;2016
Ionic 2 Blueprints;Indermohan Singh;2016
The DevOps 2.0 Toolkit;Viktor Farcic;2016
JavaScript: Functional Programming for JavaScript Developers;Dan Mantyla, Simon Timms, Ved Antani;2016
Python: Deeper Insights into Machine Learning;John Hearty, David Julian, Sebastian Raschka;2016
Python: Journey from Novice to Expert;Rick van Hattem, Dusty Phillips, Fabrizio Romano;2016
BeagleBone By Example;Jayakarthigeyan Prabakar;2016
Using CiviCRM - Second Edition;Brian P. Shaughnessy, Joseph Murray, Erik Hommel;2016
Android: Programming for Developers;Raul Portales, Helder Vasconcelos, John Horton;2016
Swift: Developing iOS Applications;Jon Hoffman, Giordano Scalzo, Andrew J Wagner;2016
Unity 5: Learning C# by Developing Games;Chris Dickinson, John P. Doran, Greg Lukosek;2016
Analyzing Children's Consumption Behavior: Ethics, Methodologies, and Future Considerations;Luiz Moutinho, Jony Haryanto;2016
Global Perspectives on Development Administration and Cultural Change;Akeem Ayofe Akinwale, Gbenga Emmanuel Afolayan;2016
Security Solutions for Hyperconnectivity and the Internet of Things;Marwan Omar, Mohamed Eltayeb, Maurice Dawson;2016
Biometrics: Concepts, Methodologies, Tools, and Applications;Information Resources Management Association;2016
Cloud Computing Systems and Applications in Healthcare;S. K. Peddoju, Chintan M. Bhatt;2016
Developing Next-Generation Countermeasures for Homeland Security Threat Prevention;Weifeng Li, Jamuna Kanta Sing, Phalguni Gupta, Dakshina Ranjan Kisku, Maurice Dawson;2016
PHP 7 Programming Cookbook;Doug Bierer;2016
Building Virtual Pentesting Labs for Advanced Penetration Testing - Second Edition;Kevin Cardwell;2016
Learning GraphQL and Relay;Samer Buna;2016
Analyzing the Relationship between Corporate Social Responsibility and Foreign Direct Investment;Marianne Ojo;2016
Programming Microsoft Office 365: Covers Microsoft Graph, Office 365 applications, SharePoint Add-ins, Office 365 Groups, and more;Paolo Pialorsi;2016
Exam Ref 70-698 Installing and Configuring Windows 10;Andrew James Warren, Andrew Bettany;2016
Learning Android Application Development;Laurence Dawson, Raimon Ràfols Montané;2016
Xamarin 4 By Example;Engin Polat, Matteo Bortolu;2016
Mastering SoapUI;Pranai Nandan;2016
Microsoft Office 365 – Exchange Online Implementation and Migration - Second Edition;Loryan Strant, David Greve, Ian Waters;2016
Scalability Rules: Principles for Scaling Web Sites, Second Edition;Michael T. Fisher, Martin L. Abbott;2016
Emotional Intelligence Training;Karl Mulle;2016
Benefits of Bayesian Network Models;Christophe Simon, Philippe Weber;2016
The Innovation Race;Gaia Grant, Andrew Grant;2016
Allgorithms of the Intelligent Web, Second Edition;Douglas G. McIlwraith Haralambos Marmanis Dmitry Babenko;2016
Managing Quality, 6th Edition;Ton van der Wiele, David Bamford, Barrie G. Dale;2016
Power System Optimization;Honwing Ngan, Yongjun Zhang, Haoyong Chen;2016
5% More;Michael Alden;2016
Mastering pfSense;David Zientara;2016
Cassandra 3.x High Availability - Second Edition;Robbie Strickland;2016
Mastering Data Mining with Python – Find patterns hidden in your data;Megan Squire;2016
Virtualization Essentials, 2nd Edition;Matthew Portnoy;2016
FinTech Innovation;Paolo Sironi;2016
Autodesk Revit 2017 for Architecture No Experience Required;Eric Wing;2016
IBM System z Personal Development Tool Messages and Codes;Bill Ogden;2016
Be the Boss Everyone Wants to Work For;William A. Gentry;2016
Simple Thinking;Richard Gerver;2016
Responsive Web Design with HTML5 and CSS3 Essentials;Asoj Talesra, Gaurav Gupta, Alex Libby;2016
TypeScript Design Patterns;Vilic Vane;2016
Building a 3D Game with LibGDX;Elmar van Rijnswou, Andreas Krühlmann, Sebastián Di Giuseppe;2016
Android High Performance Programming;Diego Grancini, Enrique López Mañas;2016
The Agile Consultant: Guiding Clients to Enterprise Agility;Rick Freedman;2016
Handbook of Research on Emerging Technologies for Architectural and Archaeological Heritage;Alfonso Ippolito;2016
Practical Hive: A Guide to Hadoop's Data Warehouse System;David Kjerrumgaard, Ankur Gupta, Andreas François Vermeulen, Scott Shaw;2016
Disruptive Analytics: Charting Your Strategy for Next-Generation Business Analytics;Thomas W. Dinsmore;2016
Managing Security Issues and the Hidden Dangers of Wearable Technologies;John Gammack, Don Kerr, Andrew Marrington;2016
Community Engagement Program Implementation and Teacher Preparation for 21st Century Education;Frederick Brockmeier, Cathryn Crosby;2016
Little Book of Healthcare Marketing;Drew Stevens;2016
Presentation Skills For Managers, 2E, 2nd Edition;Kerri Garbis;2016
Big Data War;Patrick H. Park;2016
Node.js 6.x Blueprints;Fernando Monteiro;2016
Mastering Sass;Luke Watts;2016
Mike Meyers' CompTIA A+ Certification Passport, Sixth Edition (Exams 220-901 & 220-902), 6th Edition;Travis A. Everett, Mike Meyers;2016
College Student Psychological Adjustment;Jonathan F. Mattanah;2016
Second Shift: The Inside Story of the Keep GM Movement;G. Tomas M. Hult, David Closs, Ray Tadgerson, David Hollister;2016
Introduction to R for Business Intelligence;Jay Gendron;2016
Learning Bootstrap 4 - Second Edition;Matt Lambert;2016
IBM Spectrum Archive Enterprise Edition V1.2.1: Installation and Configuration Guide;Illarion Borisevich, Stefan Neff, Khanh Ngo, Larry Coyne;2016
GPU Programming in MATLAB;Nikolaos Samaras, Nikolaos Ploskas;2016
Inside the Mind of the Shopper: The Science of Retailing, Second Edition;Herb Sorensen;2016
Carpenter's Complete Guide to the SAS Macro Language, Third Edition, 3rd Edition;Art Carpenter;2016
Handbook of Research on Advanced Trends in Microwave and Communication Engineering;Jamal Zbitou, Ahmed El Oualkadi;2016
Secrets of the JavaScript Ninja, Second Edition;John Resig Bear Bibeault Josip Maras;2016
Foundations for Analytics with Python;Clinton W. Brownley;2016
Nginx: From Beginner to Pro;Rahul Soni;2016
Material Design Implementation with AngularJS: UI Component Framework;V. Keerti Kotaru;2016
Handbook of Research on Study Abroad Programs and Outbound Mobility;Deb Coleman-George, Donna M. Velliaris;2016
IBM Data Engine for Hadoop and Spark;Reinaldo Tetsuo Katahira, Nicolas Joly, Aditya Gandakusuma Sutandyo, Luis Bolinches, Dino Quintero;2016
Applying the Actor-Network Theory in Media Studies;Beate Ochsner, Markus Spöhrer;2016
Handbook of Research on Promoting Cross-Cultural Competence and Social Justice in Teacher Education;Jared Keengwe;2016
Take Control of Scrivener 2;Kirk McElhearn;2016
Optimum Decision Making in Asset Management;Vicente González-Prida, María Carmen Carnero;2016
Recent Advances in Drug Delivery Technology;Rajesh Kumar Kesharwani, Anil K. Sharma, Raj K. Keservani;2016
Microsoft Dynamics GP 2016 Cookbook;Mark Polino, Ian Grieve;2016
An Architectural Approach to Level Design;Christopher W. Totten;2016
Data Analysis Plans: A Blueprint for Success Using SAS;Mark Guagliardo, Kathleen Jablonski;2016
Understanding ECMAScript 6;Nicholas C. Zakas;2016
Org Design for Design Orgs;Kristin Skinner, Peter Merholz;2016
Pro Oracle GoldenGate for the DBA;Bobby Curtis;2016
C++ Plus Data Structures, 6th Edition;Dale;2016
Thermal Power Plant;Dipak Sarkar;2016
Pro SQL Server on Microsoft Azure;Amit Banerjee, Sourabh Agarwal, Pranab Mazumdar;2016
Multi-Core Computer Vision and Image Processing for Intelligent Applications;Vani V., Mohan S.;2016
A Profile of the Health Management Industry;Velma Lee;2016
The Strategy and Tactics of Pricing, 5th Edition;Joseph Zale, John Hogan, Tom Nagle;2016
Handbook of Research on Managerial Solutions in Non-Profit Organizations;Zlatko Nedelko, Mustafa C. Ünğan, Vojko Potocan;2016
Social Media Ethics Made Easy;Joseph W. Barnes;2016
Advancing Medicine through Nanotechnology and Nanomechanics Applications;Anil Shantappa Malipatil, Mayank Bhushan, Keka Talukdar;2016
The Etiquette Edge, 2nd Edition;Beverly Langford;2016
Engaging 21st Century Writers with Social Media;Kendra N. Bryant;2016
Employee LEAPS;Kevin E. Phillips;2016
Engineering Graphics with AutoCAD® 2017;James D. Bethune;2016
Gamification-Based E-Learning Strategies for Computer Programming Education;Mário Teixeira Pinto, Ricardo Alexandre Peixoto de Queirós;2016
Handbook of Research on Healthcare Administration and Management;Nilmini Wickramasinghe;2016
Microsoft Azure Security Infrastructure;Debra Shinder, Tom Shinder, Yuri Diogenes;2016
Designing for Sustainability;Tim Frick;2016
CompTIA® A+ 220-901 and 220-902 Cert Guide;Edward Prowse, Mark Edward Soper;2016
On all Cylinders;Ron Robinson;2016
Making Money With Option Strategies;Michael C. Thomsett;2016
Next Generation Demand Management;Charles W. Chase;2016
Metaheuristics for String Problems in Bio-informatics;Paola Festa, Christian Blum;2016
The Mindful Leader;Michael Bunting;2016
The Elegant Pitch;Mike Figliuolo;2016
Real World SQL and PL/SQL: Advice from the Experts;Alex Nuitjen, Martin Widlake, Heli Helskyaho, Brendan Tierney, Arup Nanda;2016
Getting Started with CNC;Edward Ford;2016
Natural Language Processing and Computational Linguistics;Mohamed Zakaria Kurdi;2016
Learn CakePHP: With Unit Testing, Second Edition;Rādhārādhya Dāsa;2016
Learn to Program with Python;Irv Kalb;2016
The CS Detective;Jeremy Kubica;2016
IBM TS4500 R3 Tape Library Guide;Simon Browne, Michael Engelbrecht, Larry Coyne;2016
Visual Studio 2015 Cookbook - Second Edition;Jeff Martin;2016
The Android Game Developer's Handbook;Avisekhar Roy;2016
Public Relations for the Public Good;Shelley Spector, Louis Capozzi;2016
Predictable Prospecting: How to Radically Increase Your B2B Sales Pipeline;Jeremey Donovan, Marylou Tyler;2016
CCNA Routing and Switching ICND2 200-105 Official Cert Guide, Academic Edition;Wendell Odom;2016
Go in Practice;Matt Farina, Matt Butcher;2016
Exam Ref 70-345 Designing and Deploying Microsoft Exchange Server 2016;Brian Svidergol, Paul Cunningham;2016
Developing a Redux Edge;Ezekiel Chentnik, Darío Cravero, Art Muller, Karl Purkhardt, Troy Mott, Johannes Lumpe;2016
Mastering KVM Virtualization;Anil Vettathu, Prasad Mukhedkar, Humble Devassy Chirammal;2016
CISSP® Exam Cram, Fourth Edition;Michael Gregg;2016
Moving to Responsive Web Design: Bring existing static sites into today's multi-device world with responsive web design;Inayaili de León;2016
Learning Disabilities;Lisa K. Lashley, Charles J. Golden;2016
Blended Learning: Concepts, Methodologies, Tools, and Applications;Information Resources Management Association;2016
A Primer on Nonparametric Analysis, Volume I;Shahdad Naghshpour;2016
The Illusion of Inclusion;Helen Turnbull;2016
A Primer on Nonparametric Analysis, Volume II;Shahdad Naghshpour;2016
Learning Rails 5;J. Mark Locklear;2016
Handbook of Research on Learner-Centered Pedagogy in Teacher Education and Professional Development;Grace Onchwari, Jared Keengwe;2016
Data Visualization Toolkit: Using JavaScript, Rails™, and Postgres to Present Data and Geospatial Information;Barrett Clark;2016
David Busch's Canon EOS Rebel T6/1300D Guide to Digital SLR Photography;David D. Busch;2016
Demand Forecasting for Managers;Enno Siemsen, Stephan Kolassa;2016
Get Programming with JavaScript;John R. Larsen;2016
Sell & Re-Sell Your Photos, 6th Edition;Mikael Karlsson, Rohn Engh;2016
Sams Teach Yourself Apache Spark™ in 24 Hours;Jeffrey Aven;2016
VCP6-NV Official Cert Guide (Exam #2V0-641);Elver Sena Sosa;2016
Fundamentals of Project Management, 5th Edition;Joseph Heagney;2016
Handbook of Research on Individualism and Identity in the Globalized Digital Age;F. Sigmund Topor;2016
Writing Business Bids and Proposals For Dummies;Charlie Divine, Neil Cobb;2016
IBM z/OS V2R2 Communications Server TCP/IP Implementation: Volume 3 High Availability, Scalability, and Performance;Teddy Sudewo, Teresa Missawa, Octavio Ferreira, Bill White;2016
The Jossey-Bass Handbook of Nonprofit Leadership and Management, 4th Edition;David O. Renz;2016
The Secrets Behind Great One-on-One Meetings, 1st Edition;Esther Schindler;2016
Fiercely You;Shelly Stewart Kronbergs, Jackie Huba;2016
Theory U, 2nd Edition;Peter Senge, C. Otto Scharmer;2016
Monitoring Distributed Systems;Betsy Beyer, Rob Ewaschuk;2016
Hello, Tensorflow!;Aaron Schumacher;2016
Separation Process Engineering: Includes Mass Transfer Analysis, Fourth Edition;Phillip C. Wankat;2016
nginx;Stephen Corona;2016
vSphere 6 Foundations Exam Official Cert Guide (Exam #2V0-620): VMware® Certified Professional 6;Bill Ferguson;2016
Strategic Place Branding Methodologies and Theory for Tourist Attraction;Can Uslay, Ahmet Bayraktar;2016
Working with the DOM;Todd Brown;2016
Installing, maintaining, and publishing Node modules with npm;Shelley Powers;2016
Design sprints for teams;Richard Banfield, C. Todd Lombardo, Trace Wax;2016
Using browsers with hardware for embedded systems;Kelsey Breseman, Patrick Mulder;2016
Reconsidering the user experience in the age of connected devices;Alfred Lui, Ann Light, Martin Charlier, Elizabeth Goodman, Claire Rowland;2016
Fine-tuning CSS transitions with the transition-timing-function property;Estelle Weyl;2016
K-means and hierarchical clustering with Python;Joel Grus;2016
Developing a simple Swift application;Jonathon Manning, Tim Nugent, Paris Buttfield-Addison;2016
Making classes support comparison operations in Python;David Beazley, Brian K. Jones;2016
Writing code for R packages;Hadley Wickham;2016
TensorFlow for deep learning—implementing neural networks;Nikhil Buduma;2016
Orchestrating, clustering, and managing containers;Adrian Mouat;2016
Implementing stateful objects or state machines in Python;David Beazley, Brian K. Jones;2016
Interactive Spark using PySpark;Jenny Kim, Benjamin Bengfort;2016
Get started with Ansible;Lorin Hochstein;2016
What are microservices?;Sam Newman;2016
How to design and prototype products that people love;Scott Hurff;2016
Evaluate the product/market fit;Barry O'Reilly, Joanne Molesky, Matthew William Macadam Humble;2016
Deciding what to do with your life;Benjamin Yoskovitz, Alistair Croll;2016
The Photographer's Guide to Drones;Colin Smith;2016
A Whirlwind Tour of Python;Jake VanderPlas;2016
20 Python Libraries You Aren't Using (But Should);Caleb Hattingh;2016
Take Control of Podcasting on the Mac, 3rd Edition;Andy Williams Affleck;2016
Comparative Perspectives on Global Corporate Social Responsibility;Dima Jamali;2016
Computational Tools and Techniques for Biomedical Signal Processing;Butta Singh;2016
Web Usage Mining Techniques and Applications Across Industries;A.V. Senthil Kumar;2016
Modeling and Simulation Techniques in Structural Engineering;Dookie Kim, Subrata Chakraborty, Pijush Samui;2016
The Cheerful Subversive's Guide to Independent Filmmaking;Dan Mirvish;2016
The Data and Analytics Playbook;Dan Meers, Gregory Lampshire, Lowell Fryman;2016
Managing Trade-offs in Adaptable Software Architectures;Bradley Schmerl, John Grundy, Rick Kazman, Nour Ali, Ivan Mistrik;2016
Achieving Open Justice through Citizen Participation and Transparency;Mila Gascó-Hernández, Carlos E. Jiménez-Gómez;2016
Agile Automation and Unified Funtional Testing;Rajeev Gupta;2016
Taming Your Photo Library with Adobe Lightroom;Rob Sylvan;2016
Raspberry Pi IoT Projects: Prototyping Experiments for Makers;John C. Shovic;2016
Project Management Basics: How to Manage Your Project with Checklists;Melanie McBride;2016
VFX Fundamentals: Visual Special Effects Using Fusion 8.0;Wallace Jackson;2016
Introduction to AutoCAD® 2017: A Modern Perspective;Paul Richard;2016
The Automated Lighting Programmer's Handbook, 3rd Edition;Brad Schiller;2016
The Unified Theory of Profitability;Andrew Miller;2016
IBM Tape Library Guide for Open Systems;Michael Engelbrecht, Simon Browne, Larry Coyne;2016
Financial Services Sales Handbook;Clifton Warren Warren;2016
College Student Psychological Adjustment;Jonathan F. Mattanah;2016
SAFe® 4.0 Reference Guide: Scaled Agile Framework® for Lean Software and Systems Engineering;Dean Leffingwell;2016
Managing Risk and Information Security: Protect to Enable, Second Edition;Malcolm W. Harkins;2016
Computer Support for Successful Project Management;Ulhaus M. Samant;2016
Teaching Ethics Across the Management Curriculum, Volume II;Kemi Ogunyemi;2016
Creative Solutions to Global Business Negotiations, Second Edition;Subhash C. Jain, Claude Cellich;2016
Juniper QFX10000 Series;Douglas Richard Hanks;2016
Teaching Ethics Across the Management Curriculum, Volume III;Kemi Ogunyemi;2016
Data Science Essentials in Python;Dmitry Zinoviev;2016
Large-Scale Scrum: More with LeSS;Bas Vodde, Craig Larman;2016
Zabbix Network Monitoring - Second Edition;Rihards Olups;2016
Practical Hadoop Migration: How to Integrate Your RDBMS with the Hadoop Ecosystem and Re-Architect Relational Applications to NoSQL;Bhushan Lakhe;2016
Idiot's Guides: Estate Planning, 5E;Stephen Maple;2016
Cathedrals of Learning;Blaise Cronin;2016
Disruptive Marketing;Geoffrey Colon;2016
Engineering Design and Graphics with SolidWorks® 2016;James D. Bethune;2016
Digital and Marketing Asset Management;Theresa Regli;2016
Hiring & Firing (The Brian Tracy Success Library);Brian Tracy;2016
Reputation Strategy and Analytics in a Hyper-Connected World;Chris Foster;2016
Enabling Real-time Analytics on IBM z Systems Platform;Sebastian Muszytowski, Cedrine Madera, Steven LaFalce, Ravi Kumar, Willie Favero, Oliver Benke, Lydia Parziale;2016
Corporate Valuation;Laura Zanetti, Gianfranco Gianfrate, Mario Massari;2016
Advanced Wireless Networks, 3rd Edition;Savo G. Glisic;2016
Fierce on The Page;Sage Cohen;2016
Windows To Go: A Guide for Users and IT Professionals;Joli Ballew;2016
Docker for Developers;Chris Tankersley;2016
Pro Photo Colorizing with GIMP;Phillip Whitt;2016
Take Control of iTunes 12: The FAQ;Kirk McElhearn;2016
Dynamic Risk Analysis in the Chemical and Petroleum Industry;Faisal Khan, Nicola Paltrinieri;2016
The Discipline of Organizing: Professional Edition, 4th Edition;Robert J. Glushko;2016
Implementing or Migrating to an IBM Gen 5 b-type SAN;Megan Gilge, Gaston Rius, Paulo Neto, Silviano Gaona, Liam Dowds, Mirza Baig;2016
Functional Reactive Programming;Stephen Blackheath Anthony Jones;2016
Gaming and Technology Addiction: Breakthroughs in Research and Practice;Information Resources Management Association;2016
ITIL Foundation All-in-One Exam Guide;Jim Davies;2016
Building a Comprehensive IT Security Program: Practical Guidelines and Best Practices;Jeremy Wittkop;2016
Learning Groovy;Adam L. Davis;2016
Handbook of Frontier Markets;Vasileios Kallinterakis, Greg N. Gregoriou, Panagiotis Andrikopoulos;2016
Handbook of Frontier Markets;Vasileios Kallinterakis, Greg N. Gregoriou, Panagiotis Andrikopoulos;2016
The Movie Business Book, 4th Edition;Jason E Squire;2016
Hollywood Sound Design and Moviesound Newsletter: A Case Study of the End of the Analog Age;David Stone;2016
Applying Nanotechnology for Environmental Sustainability;Sung Hee Joo;2016
Handbook of Research on Wireless Sensor Network Trends, Technologies, and Applications;Narendra Kumar Kamila;2016
Design for Real Life;Sara Wachter-Boettcher, Eric A. Meyer;2016
Responsive Design: Patterns & Principles;Ethan Marcotte;2016
Examining the Role of Environmental Change on Emerging Infectious Diseases and Pandemics;Maha Bouzid;2016
Eclipse Plug-in Development Beginner's Guide - Second Edition;Dr. Alex Blewitt;2016
The Safety Critical Systems Handbook, 4th Edition;Kenneth L. Simpson, David J. Smith;2016
Typed PHP: Stronger Types For Cleaner Code;Christopher Pitt;2016
Interview Questions in Business Analytics;Bhasker Gupta;2016
Building Effective Value Chains;Tom McGuffog;2016
Tactical SEO;Lee Wilson;2016
Virtual Leadership;Penny Pullan;2016
Dealing with Difficult People, 3rd Edition;Roy Lilley;2016
The Handbook of International Trade and Finance, 4th Edition;Anders Grath;2016
Marketing with Strategic Empathy;Claire Brooks;2016
Large Scale Machine Learning with Python;Alberto Boschetti, Luca Massaron, Bastiaan Sjardin;2016
Sams Teach Yourself C++ in 24 Hours, Sixth Edition;Jesse Liberty, Rogers Cadenhead;2016
The 4G Mobile Revolution;Stuart Jackson, Olaf Swantee;2016
Supply Chain Management for Humanitarians;Ira Haavisto, Karen Spens, Gyöngyi Kovács;2016
A Recipe for Success Using SAS University Edition;Sharon Jones;2016
Visual C# How to Program;Harvey Deitel, Paul Deitel;2016
T-SQL Fundamentals, Third Edition;Itzik Ben-Gan;2016
C# 6 for Programmers, Sixth Edition;Harvey Deitel, Paul Deitel;2016
Microservice Architecture;Mike Amundsen, Matt McLarty, Ronnie Mitra, Irakli Nadareishvili;2016
Handbook of Research on Advanced Wireless Sensor Network Applications, Protocols, and Architectures;Ashok Kumar Turuk, Niranjan K. Ray;2016
The First Two Rules of Leadership;David Cottrell;2016
Intercultural Relations and Ethnic Conflict in Asia;Swati Jaywant Rao Bute;2016
Canon EOS Rebel T6/1300D For Dummies;Julie Adair King;2016
Social Media Data Extraction and Content Analysis;Shalin Hai-Jew;2016
Flow-based Leadership: What the Best Firefighters can Teach You about Leadership and Making Hard Decisions;Judith L. Glick-Smith Ph.D.;2016
The Respectful Leader;Walter G. Meyer, Gregg Ward;2016
Handbook of Research on Serious Games for Educational Applications;Michael K. Gardner, Robert Zheng;2016
Developing and Applying Optoelectronics in Machine Vision;Julio C. Rodriguez-Quiñonez, Oleg Sergiyenko;2016
Security Management in Mobile Cloud Computing;Kashif Munir;2016
Cloud Foundry;Duncan C. E. Winn;2016
Macroeconomics For Dummies;Peter Antonioni, Manzur Rashid, Dan Richards;2016
Seven Mobile Apps in Seven Weeks;Tony Hillerson;2016
IBM GDPS Family: An Introduction to Concepts and Capabilities;John Thompson, Sim Schindel, David Clitherow;2016
You Are What You Believe;Ken Blanchard, Hyrum W. Smith;2016
Manage Your Project Portfolio, 2nd Edition;Johanna Rothman;2016
The Referral of a Lifetime, 2nd Edition;Ken Blanchard, Tim Templeton;2016
Basic Electrical and Electronics Engineering;D. Devaraj, S. K. Bhattacharya;2016
Conformal Methods in General Relativity;Juan A. Valiente Kroon;2016
Harley Hahn's Emacs Field Guide;Harley Hahn;2016
Accelerated Opportunity Education Models and Practices;Janice M. Hinson, Jeanne C. Samuel, Rene Cintron;2016
Maya Programming with Python Cookbook;Adrian Herbez;2016
Mastering FreeSWITCH;Giovanni Maruzzelli, Anthony Minessale II;2016
Qt5 C++ GUI Programming Cookbook;Lee Zhi Eng;2016
Mastering Social Media Mining with Python;Marco Bonzanini;2016
R for Data Science Cookbook;Yu-Wei Chiu - David Chiu;2016
Mastering NGINX - Second Edition;Dimitri Aivaliotis;2016
Front-End Web Development: The Big Nerd Ranch Guide;Todd Gandee, Chris Aquino;2016
Big Data Analytics with R;Simon Walkowiak;2016
Spring MVC Blueprints;Sherwin John Calleja Tragura;2016
Machine Learning for the Web;Andrea Isoni;2016
ReactJS Blueprints;Sven A. Robbestad;2016
JavaScript for .NET Developers;Ovais Mehboob Ahmed Khan;2016
Mastering Business Intelligence with MicroStrategy;Ning Ma, Himani Rana, Dmitry Anoshin;2016
Smarter Decisions – The Intersection of Internet of Things and Decision Science;Jojo Moolayil;2016
Reactive Programming for .NET Developers;Michael Ciceri, Antonio Esposito;2016
Asynchronous Android Programming - Second Edition;Helder Vasconcelos;2016
Spring MVC Beginner's Guide - Second Edition;Amuthan Ganeshan;2016
Python Machine Learning Blueprints;Alexander T. Combs;2016
Learning Embedded Android N Programming;Stefano Viola, Ivan Morgillo;2016
Getting Started with TensorFlow;Giancarlo Zaccone;2016
Internet of Things with ESP8266;Marco Schwartz;2016
Unreal Engine 4.X By Example;Benjamin Carnall;2016
Sustainability in the Design, Synthesis and Analysis of Chemical Engineering Processes;Heriberto Cabezas, Gerardo Ruiz Mercado;2016
Advanced Machine Learning with Python;John Hearty;2016
PCI DSS: A Pocket Guide 5th edition;Geraint Williams, Alan Calder;2016
Android™ Database Best Practices;Adam Stroud;2016
TypeScript Blueprints;Ivo Gabe de Wolff;2016
Hacking Android;Mohammed A. Imran, Srinivasa Rao Kotipalli;2016
Practical Responsive Typography;Dario Calonaci;2016
Modular Programming with JavaScript;Sasan Seydnejad;2016
Learning WordPress REST API;Sufyan bin Uzayr;2016
Building a SharePoint 2016 Home Lab: A How-To Reference on Simulating a Realistic SharePoint Testing Environment;Stacy Simpkins;2016
React: Up & Running;Stoyan Stefanov;2016
Expert Scripting and Automation for SQL Server DBAs;Peter A. Carter;2016
Building a Virtual Assistant for Raspberry Pi: The practical guide for constructing a voice-controlled virtual assistant;Tanay Pant;2016
Green Supply Chain Management for Sustainable Business Practice;Mian M. Ajmal, Matloub Hussain, Mehmood Khan;2016
Practical SVG;Chris Coyier;2016
The Language of SQL, Second Edition;Larry Rockoff;2016
Handbook of Research on Global Indicators of Economic and Political Convergence;Ramesh Chandra Das;2016
Think DSP;Allen B. Downey;2016
C# Programming Cookbook;Dirk Strauss;2016
Raspberry Pi for Secret Agents - Third Edition;Matthew Poole;2016
Monitoring Elasticsearch;Dan Noble;2016
Mastering Ubuntu Server;Jay LaCroix;2016
Decentralized Applications;Siraj Raval;2016
Understanding Compression;Aleks Haecky, Colton McAnlis;2016
Introducing SEO: Your quick-start guide to effective SEO practices;Anirudh Prabhu, Aravind Shenoy;2016
Securing PHP Apps;Ben Edmunds;2016
Discover Digital Libraries;Krystyna Matusiak, Iris Xie;2016
Nature-Inspired Computing: Concepts, Methodologies, Tools, and Applications;Information Resources Management Association;2016
IBM Netcool Operations Insight Version 1.4: Deployment Guide;Steven Shuman, Mario Schuerewegen, Vasfi Gucer, Fernando de Andrade Cavalcanti, Shaker Al-Muaber;2016
Social Network Sites for Scientists;Jose Luis Ortega;2016
Designing Interface Animation;Val Head;2016
Managing Humans: Biting and Humorous Tales of a Software Engineering Manager, Third Edition;Michael Lopp;2016
Learn Office 2016 for Mac, Second Edition;Guy Hart-Davis;2016
CSS Mastery, Third Edition;Emil Björklund, Andy Budd;2016
Winning at Active Management;John Keefe, Michael A. Welhoelter, Steven D. Bleiberg, William W. Priest;2016
Implementing an IBM High-Performance Computing Solution on IBM Power System S822LC;Alexander Pozdneev, Georgy E Pavlov, Mauricio Faria de Oliveira, Wainer dos Santos Moschetta, Tsuyoshi Kamenoue, Luis Carlos Cruz Huertas, Dino Quintero;2016
Marketing Performance;Dennis Spillecke, Jesko Perrey, Jonathan Gordon, Tjark Freundt, Thomas Bauer;2016
Be Decisive – Now!;Jos van Rozen;2016
Statistical Analysis with Excel For Dummies, 4th Edition;Joseph Schmuller;2016
